state,demand_no,demand_name,source_pdf,source_section,source_page,level,section,sector,sub_sector,major_head_code,major_head_name,sub_major_head_code,minor_head_code,minor_head_name,sub_head_code,sub_head_name,detailed_head_code,detailed_head_name,object_head_code,object_head_name,full_code,voted_actuals_2024_25,charged_actuals_2024_25,total_actuals_2024_25,voted_be_2025_26,charged_be_2025_26,total_be_2025_26,voted_re_2025_26,charged_re_2025_26,total_re_2025_26,voted_be_2026_27,charged_be_2026_27,total_be_2026_27,financial_year
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,68,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,104,Agricultural farms,04,Infrastructure Development for Mega food park Capacity Expansion of the Common Effluent Treatment Plant (CETP),99,No detailed Head,53,Major Works,4401.00.104.04.99.53,0,0,0,21500.0,0.0,21500.0,8000.0,0.0,8000.0,50.0,0.0,50.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,68,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,104,Agricultural farms,05,Seed Processing Warehouses,99,No detailed Head,53,Major Works,4401.00.104.05.99.53,0,0,0,100000.0,0.0,100000.0,5000.0,0.0,5000.0,70000.0,0.0,70000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,69,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,105,Manures and fertilizers,04,National Mission for Sustainable Agriculture ( Soil Health Management) (EY-ongoing),01,Strengthening of Existing State Soil Testing labs,52,Machinery And Equipment,4401.00.105.04.01.52,0,0,0,37800.0,0.0,37800.0,52763.0,0.0,52763.0,32980.0,0.0,32980.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,69,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,105,Manures and fertilizers,04,National Mission for Sustainable Agriculture ( Soil Health Management) (EY-ongoing),02,Setting/Upgrading of State Fertilizer Quality Control Laboratories,52,Machinery And Equipment,4401.00.105.04.02.52,0,0,0,5544.0,0.0,5544.0,0.0,0.0,0.0,2720.0,0.0,2720.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,70,OH_DETAIL,Capital,(C) Economic Services,(a) Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,105,Manures and fertilizers,04,National Mission for Sustainable Agriculture ( Soil Health Management) (EY-ongoing),03,"Setting up of Bio Fertilizer, Organic Fertilizer Quality Control Unit.",52,Machinery And Equipment,4401.00.105.04.03.52,0,0,0,9660.0,0.0,9660.0,0.0,0.0,0.0,4080.0,0.0,4080.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,71,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),02,National Mission for Sustainable Agriculture (Soil Health Management) (EY-Ongoing),01,Strengthening of Existing State Soil Testing labs -,52,Machinery And Equipment,4401.00.789.02.01.52,0,0,0,7200.0,0.0,7200.0,28437.0,0.0,28437.0,15520.0,0.0,15520.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,71,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),02,National Mission for Sustainable Agriculture (Soil Health Management) (EY-Ongoing),02,Setting/Upgrading of State Fertilizer Quality Control Laboratories,52,Machinery And Equipment,4401.00.789.02.02.52,0,0,0,1056.0,0.0,1056.0,0.0,0.0,0.0,1280.0,0.0,1280.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,72,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4401,Capital Outlay on Crop Husbandry,00,789,Development Action Plan for Scheduled Castes (DAPSC),02,National Mission for Sustainable Agriculture (Soil Health Management) (EY-Ongoing),03,"Setting up of Bio Fertilizer, Organic Fertilizer Quality Control Unit.",52,Machinery And Equipment,4401.00.789.02.03.52,0,0,0,1840.0,0.0,1840.0,0.0,0.0,0.0,1920.0,0.0,1920.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,74,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,14,Scheme for Soil conservation and land protection works in Punjab-,99,No detailed Head,53,Major Works,4402.00.102.14.99.53,47000,0,47000,47000.0,0.0,47000.0,47000.0,0.0,47000.0,47000.0,0.0,47000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,74,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,15,NABARD-RIDF Projects for Soil and Water Conservation -,01,Project for Utilization of treated water from Sewerage Treatment Plants (STPs) for irrigation (NABARD-RIDF-25)-,53,Major Works,4402.00.102.15.01.53,93227,0,93227,112800.0,0.0,112800.0,75200.0,0.0,75200.0,152461.0,0.0,152461.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,75,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,15,NABARD-RIDF Projects for Soil and Water Conservation -,02,Project for Productive utilization of treated waste water of Sewerage Treatment Plants (STPs)(NABARD-RIDF-26),53,Major Works,4402.00.102.15.02.53,68989,0,68989,75200.0,0.0,75200.0,16322.0,0.0,16322.0,94000.0,0.0,94000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,76,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,16,Scheme for Laying Irrigation Infrastructure for Productive use of Water Stored in Village Ponds,99,No Detailed Head,53,Major Works,4402.00.102.16.99.53,70500,0,70500,94000.0,0.0,94000.0,94000.0,0.0,94000.0,141000.0,0.0,141000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,76,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,17,Scheme for Construction of Projects for Roof-top Rainwater Harvesting and Artificial Recharding in Govt./Institutional Buildings,99,No Detailed Head,53,Major Works,4402.00.102.17.99.53,5640,0,5640,5640.0,0.0,5640.0,5640.0,0.0,5640.0,5640.0,0.0,5640.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,77,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,18,Scheme for Construction of Water Harvesting-cum Natural Recharging Structures /Check dams in sub-Mountainous Kandi area,99,No detailed Head,53,Major Works,4402.00.102.18.99.53,94000,0,94000,94000.0,0.0,94000.0,94000.0,0.0,94000.0,94000.0,0.0,94000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,77,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,19,Scheme for rejuvenation and enhancing the potential of old/ existing soil and water conservation works in Punjab,99,No Detailed Head,53,Major Works,4402.00.102.19.99.53,0,0,0,18800.0,0.0,18800.0,9400.0,0.0,9400.0,9400.0,0.0,9400.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,78,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,20,Project for reclaiming waterlogged land to enhance productivity and production in Fazilka district,99,No Detailed Head,53,Major Works,4402.00.102.20.99.53,0,0,0,47000.0,0.0,47000.0,18800.0,0.0,18800.0,47000.0,0.0,47000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,78,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,102,Soil Conservation,21,Project for Judicious Use of Irrigation Water by laying of Underground Pipeline for Irrigation,01,Project at District Sangrur,53,Major Works,4402.00.102.21.01.53,0,0,0,940000.0,0.0,940000.0,705000.0,0.0,705000.0,940000.0,0.0,940000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,79,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),02,Scheme for Soil conservation and land protection works in Punjab-,99,No Detail Head,53,Major Works,4402.00.789.02.99.53,3000,0,3000,3000.0,0.0,3000.0,3000.0,0.0,3000.0,3000.0,0.0,3000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,79,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),03,NABARD-RIDF Project for Soil and Water Conservation,01,Project for productive Utilization of treated waste water from Sewerage Treatment Plants (STPs) for irrigation (NABARD-RIDF-25)-,53,Major Works,4402.00.789.03.01.53,5327,0,5327,7200.0,0.0,7200.0,4800.0,0.0,4800.0,9731.0,0.0,9731.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,80,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),03,NABARD-RIDF Project for Soil and Water Conservation,02,Project for Productive utilization of treated waste water of Sewerage Treatment Plants (STPs)(NABARD-RIDF-26),53,Major Works,4402.00.789.03.02.53,3127,0,3127,4800.0,0.0,4800.0,3678.0,0.0,3678.0,6000.0,0.0,6000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,81,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),04,Scheme for Laying Irrigation Infrastructure for Productive use of Water Stored in Village Ponds,99,No Detail Head,53,Major Works,4402.00.789.04.99.53,4500,0,4500,6000.0,0.0,6000.0,6000.0,0.0,6000.0,9000.0,0.0,9000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,81,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),05,Scheme for Construction of Projects for Roof-top Rainwater Harvesting and Artificial Recharging in Govt./Institutional Buildings,99,No Detail Head,53,Major Works,4402.00.789.05.99.53,360,0,360,360.0,0.0,360.0,360.0,0.0,360.0,360.0,0.0,360.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,82,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),06,Scheme for Construction of Water Harvesting-cum Natural Recharging Structures /Check dams in sub-Mountainous Kandi area,99,No detailed Head,53,Major Works,4402.00.789.06.99.53,6000,0,6000,6000.0,0.0,6000.0,6000.0,0.0,6000.0,6000.0,0.0,6000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,82,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),07,Scheme for rejuvenation and enhancing the potential of old/existing Soil and water conservation works in Punjab,99,No Detailed Head,53,Major Works,4402.00.789.07.99.53,0,0,0,1200.0,0.0,1200.0,600.0,0.0,600.0,600.0,0.0,600.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,83,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),08,Project for reclaiming waterlogged land to enhance productivity & production in Fazilka district,99,No Detailed Head,53,Major Works,4402.00.789.08.99.53,0,0,0,3000.0,0.0,3000.0,1200.0,0.0,1200.0,3000.0,0.0,3000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,83,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,789,Development Action Plan for Scheduled Castes (DAPSC),09,Project for Judicious Use of Irrigation Water by laying of Underground Pipeline for Irrigation,01,Project at District Sangrur,53,Major Works,4402.00.789.09.01.53,0,0,0,60000.0,0.0,60000.0,45000.0,0.0,45000.0,60000.0,0.0,60000.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,84,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,800,Other Expenditure,03,Purchase of Vehicles,99,No Detailed Head,07,Purchase of Staff Cars,4402.00.800.03.99.07,0,0,0,5000.0,0.0,5000.0,5000.0,0.0,5000.0,5500.0,0.0,5500.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,84,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4402,Capital Outlay on Soil and Water Conservation,00,800,Other Expenditure,03,Purchase of Vehicles,99,No Detailed Head,57,Purchase of Transport Vehicles,4402.00.800.03.99.57,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,86,OH_DETAIL,Capital,(C) Capital Account of Economic Services,(a) Capital Account of Agriculture and Allied Activities,4435,Capital Outlay on Other Agricultural Programmes,60,201,Modrernization/Upgradation of Rural Infrastructure Including Rural Link Roads,01,Modernization /Upgradation of rural link roads to mandis for easy access of Agricultural Produce,99,No Detailed head,53,Major Works,4435.60.201.01.99.53,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29281100.0,0.0,29281100.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,88,OH_DETAIL,Capital,F-Loans And Advances,(a) Capital Account of Agriculture and Allied Activities,6401,Loans for Crop Husbandry,00,190,Loans to Public Sector and Other Undertakings,03,Loan to the Punjab Mandi Board for Construction of Link Roads,00,,55,Loans And Advances,6401.00.190.03.00.55,90162,0,90162,96871.0,0.0,96871.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,88,OH_DETAIL,Capital,F-Loans And Advances,(a) Capital Account of Agriculture and Allied Activities,6401,Loans for Crop Husbandry,00,190,Loans to Public Sector and Other Undertakings,04,Loans to Punjab Agri Export Corporation (PAGRFXCO) Under SIDBI Cluster Development Scheme Fund (SCDF)-,99,No Detail Head,55,Loans And Advances,6401.00.190.04.99.55,595604,0,595604,1325558.0,0.0,1325558.0,320000.0,0.0,320000.0,509200.0,0.0,509200.0,2026-27
Punjab,1,Agriculture,D01_Agriculture_main.pdf,MAIN,91,OH_DETAIL,Capital,F-Loans And Advances,(a) Capital Account of Agriculture and Allied Activities,6408,Loans for Food Storage and Warehousing,00,195,Loans to Co-operatives,03,Loan to Markfed for procurement of Kharif Maize,99,No detailed head,55,Loans And Advances,6408.00.195.03.99.55,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,01,Salaries,2401.00.119.01.00.01,506225,0,506225,560000.0,0.0,560000.0,500000.0,0.0,500000.0,520000.0,0.0,520000.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,02,Wages,2401.00.119.01.00.02,378,0,378,400.0,0.0,400.0,400.0,0.0,400.0,400.0,0.0,400.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,09,Repair and Maintenance of Staff Cars,2401.00.119.01.00.09,0,0,0,50.0,0.0,50.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,10,P.O.L of Office Vehicles,2401.00.119.01.00.10,38,0,38,200.0,0.0,200.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,11,Domestic Travel Expenses,2401.00.119.01.00.11,148,0,148,150.0,0.0,150.0,300.0,0.0,300.0,200.0,0.0,200.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,13,Office Expenses,2401.00.119.01.00.13,913,0,913,1100.0,0.0,1100.0,900.0,0.0,900.0,1000.0,0.0,1000.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,14,"Rents, Rates, Taxes",2401.00.119.01.00.14,117,0,117,200.0,0.0,200.0,1915.0,0.0,1915.0,300.0,0.0,300.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,17,Hospitality and Entertainment,2401.00.119.01.00.17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,26,Advertising And Publicity,2401.00.119.01.00.26,370,0,370,500.0,0.0,500.0,306.0,0.0,306.0,200.0,0.0,200.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,27,Minor Works,2401.00.119.01.00.27,481,0,481,800.0,0.0,800.0,500.0,0.0,500.0,500.0,0.0,500.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,28,Professional Services,2401.00.119.01.00.28,0,0,0,1.0,0.0,1.0,9115.0,0.0,9115.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,50,Other Charges,2401.00.119.01.00.50,281,0,281,400.0,0.0,400.0,300.0,0.0,300.0,300.0,0.0,300.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,50,Other Charges,2401.00.119.01.00.50,0,383,383,0.0,500.0,500.0,0.0,500.0,500.0,0.0,500.0,500.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,91,Medical Reimbursement,2401.00.119.01.00.91,1707,0,1707,2625.0,0.0,2625.0,3500.0,0.0,3500.0,3000.0,0.0,3000.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,92,Telephones,2401.00.119.01.00.92,172,0,172,200.0,0.0,200.0,200.0,0.0,200.0,200.0,0.0,200.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,93,Electricity Charges,2401.00.119.01.00.93,1805,0,1805,2200.0,0.0,2200.0,2400.0,0.0,2400.0,2400.0,0.0,2400.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,2,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,01,Direction,00,,94,Water Charges,2401.00.119.01.00.94,40,0,40,50.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,3,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,11,Development of Horticulture in the State(II) Diversification of Agriculture through Horticulture in the State.,01,Diversification through flower Seed Production in Punjab,18,"Conferences, Seminars, Workshops, Tours etc.",2401.00.119.11.01.18,155,0,155,300.0,0.0,300.0,100.0,0.0,100.0,100.0,0.0,100.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,3,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,11,Development of Horticulture in the State(II) Diversification of Agriculture through Horticulture in the State.,01,Diversification through flower Seed Production in Punjab,33,Subsidies,2401.00.119.11.01.33,3274,0,3274,3900.0,0.0,3900.0,3370.0,0.0,3370.0,4100.0,0.0,4100.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,3,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,42,HORT-01 National Horticulture Mission,00,,36,Grant-in-Aid General (Non-Salary),2401.00.119.42.00.36,284424,0,284424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,3,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,56,HORT-17 Financial Assistance for Mushroom Cultivation in the State,00,,33,Subsidies,2401.00.119.56.00.33,1705,0,1705,4198.0,0.0,4198.0,5886.0,0.0,5886.0,8398.0,0.0,8398.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,58,Hort-22 Scheme to give impetus to the diversification of horticulture,99,No detailed head,36,Grant-in-Aid General (Non-Salary),2401.00.119.58.99.36,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,60,"HORT -25 Integrated Hi-tech Vegetables Production-cum-Technology Dissemination Centre at Malsian, Jalandhar",99,No detailed head,09,Repair and Maintenance of Staff Cars,2401.00.119.60.99.09,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,60,"HORT -25 Integrated Hi-tech Vegetables Production-cum-Technology Dissemination Centre at Malsian, Jalandhar",99,No detailed head,10,P.O.L of Office Vehicles,2401.00.119.60.99.10,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,60,"HORT -25 Integrated Hi-tech Vegetables Production-cum-Technology Dissemination Centre at Malsian, Jalandhar",99,No detailed head,13,Office Expenses,2401.00.119.60.99.13,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,60,"HORT -25 Integrated Hi-tech Vegetables Production-cum-Technology Dissemination Centre at Malsian, Jalandhar",99,No detailed head,21,Supplies And Materials,2401.00.119.60.99.21,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,4,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,60,"HORT -25 Integrated Hi-tech Vegetables Production-cum-Technology Dissemination Centre at Malsian, Jalandhar",99,No detailed head,93,Electricity Charges,2401.00.119.60.99.93,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2026-27
Punjab,34,Horticulture,D34_Horticulture_main.pdf,MAIN,5,OH_DETAIL,Revenue,Economic Services,Agriculture and Allied Activities,2401,Crop Husbandry,00,119,Horticulture and Vegetable Crops,61,Punjab Horticulture Advancement and Sustainable Entrepreneurship (PHASE)-,99,No Detailed Head,18,"Conferences, Seminars, Workshops, Tours etc.",2401.00.119.61.99.18,0,0,0,10000.0,0.0,10000.0,20.0,0.0,20.0,2000.0,0.0,2000.0,2026-27
